filename,width,height,class,xmin,ymin,xmax,ymax
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.15cab92077b89fbbdc7621c642423394.jpg,512,512,no-mask,64,18,156,218
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.15cab92077b89fbbdc7621c642423394.jpg,512,512,mask,437,32,506,143
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.15cab92077b89fbbdc7621c642423394.jpg,512,512,mask,322,0,411,124
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.15cab92077b89fbbdc7621c642423394.jpg,512,512,mask,201,81,268,195
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.15cab92077b89fbbdc7621c642423394.jpg,512,512,mask,7,2,105,154
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,399,155,463,309
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,352,37,409,162
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,268,6,320,125
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,242,105,304,238
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,187,0,245,117
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,mask,85,0,123,43
125895-untitled-design-30_jpg.rf.0dbe4d978f2f8db3f316a85021ff626b.jpg,512,512,no-mask,134,0,167,23
1125506397_15801322207531n_jpg.rf.14a58fc341951db51a571958bdef476d.jpg,512,512,mask,404,112,442,181
1125506397_15801322207531n_jpg.rf.14a58fc341951db51a571958bdef476d.jpg,512,512,mask,254,117,291,190
1125506397_15801322207531n_jpg.rf.14a58fc341951db51a571958bdef476d.jpg,512,512,mask,133,76,171,147
1-200102094256105_png.rf.24cf3be5e036d0bfdf967a73cba30eef.jpg,512,512,mask,86,20,374,412
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.1f00acd65a2d2e0240901a03ecffaae7.jpg,512,512,mask,280,0,447,240
1-200102094256105_png.rf.24ed1c8ab73fccb1538a262ced67910e.jpg,512,512,mask,137,20,393,372
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,391,225,511,505
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,348,31,453,224
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,380,120,487,316
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,255,114,371,360
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,48,1,146,155
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,1,223,52,464
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.277df7ae2876aaf1171ad7531589e83f.jpg,512,512,mask,99,144,257,461
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1c6513973ce791fa102436531e1bbd22.jpg,512,512,no-mask,455,0,505,104
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1c6513973ce791fa102436531e1bbd22.jpg,512,512,no-mask,206,91,312,290
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1c6513973ce791fa102436531e1bbd22.jpg,512,512,mask,302,93,398,267
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1c6513973ce791fa102436531e1bbd22.jpg,512,512,mask,125,2,222,189
1422808187-3291816118_jpg.rf.20155aa3b46a172cf0f2f4ec17978ea6.jpg,512,512,mask,145,80,339,347
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,96,128,118,172
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,3,107,33,170
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,27,104,57,168
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,62,84,98,154
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,122,71,152,141
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,148,65,182,137
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,212,18,256,104
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,267,0,319,94
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,308,113,340,175
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,366,116,402,175
130624011830-malaysia-smog-students-horizontal-large-gallery_jpg.rf.2858481febc540b71ecee48155a201dd.jpg,512,512,mask,422,0,476,70
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,mask,7,139,25,192
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,no-mask,276,147,302,194
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,mask,202,115,264,246
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,mask,319,90,392,241
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,mask,410,58,477,190
1030611863_jpg.rf.1beeb36004e71096d4f3fb9a2d56356e.jpg,512,512,no-mask,489,150,511,210
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,no-mask,2,108,54,232
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,476,0,510,109
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,386,0,444,59
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,319,95,386,228
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,326,0,383,59
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,221,0,283,61
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,76,2,131,63
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,226,61,286,185
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,252,288,319,429
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,285,349,363,494
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,168,448,242,509
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,35,299,88,420
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,9,344,73,478
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,0,26,19,138
012420_coronoa_masks_web_jpg.rf.1e655037eae8ea212934cda8f59440b9.jpg,512,512,mask,93,118,165,245
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,449,125,502,248
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,479,92,511,247
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,371,192,449,311
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,357,43,417,133
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,316,16,364,101
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,207,84,271,181
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,174,11,229,92
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,91,63,139,148
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,28,108,81,192
sgssgg_jpeg.rf.281b6dcf746dcb891930914e0c8e9881.jpg,512,512,mask,2,131,32,266
W37H3GWNO5EV5HTJQNP4KLIRGI_jpg.rf.15dbc253fd2eba37725bb64bf60343e5.jpg,512,512,mask,247,38,389,220
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.12dd3ff7da088ca647e35f61c6aa8eee.jpg,512,512,mask,12,130,100,268
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.12dd3ff7da088ca647e35f61c6aa8eee.jpg,512,512,mask,147,157,227,274
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.12dd3ff7da088ca647e35f61c6aa8eee.jpg,512,512,mask,252,85,320,198
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.12dd3ff7da088ca647e35f61c6aa8eee.jpg,512,512,mask,380,0,458,113
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.1e06aff5209838b2150e5d3d27dd3dc8.jpg,512,512,mask,318,188,429,395
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.1e06aff5209838b2150e5d3d27dd3dc8.jpg,512,512,mask,208,125,325,328
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.1e06aff5209838b2150e5d3d27dd3dc8.jpg,512,512,mask,48,96,163,310
1303078448-China-Coronavirus-Death-Toll-Hits-304_jpg.rf.28b3f3a1117b665bd30e54077c97729b.jpg,512,512,mask,317,4,456,243
sdsdsff_jpg.rf.166465509b2c987657594a517675c5a4.jpg,512,512,mask,351,0,434,108
sdsdsff_jpg.rf.166465509b2c987657594a517675c5a4.jpg,512,512,mask,238,0,331,115
sdsdsff_jpg.rf.166465509b2c987657594a517675c5a4.jpg,512,512,mask,90,13,167,137
sdsdsff_jpg.rf.166465509b2c987657594a517675c5a4.jpg,512,512,mask,0,0,24,107
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,no-mask,68,71,103,135
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,474,85,510,195
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,402,49,440,118
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,354,26,400,119
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,286,75,327,154
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,197,99,228,175
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,1,49,21,145
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,15,37,62,130
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,96,43,143,141
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,120,91,183,224
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,155,77,212,208
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,219,60,261,162
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,327,77,368,162
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,360,88,416,183
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,291,215,353,318
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.1782849e1f6a74b0cede4c875bf39165.jpg,512,512,mask,252,61,295,151
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,no-mask,430,126,480,224
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,77,1,107,32
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,7,193,61,317
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,32,17,78,131
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,107,3,152,88
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,158,118,209,226
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,156,2,201,88
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,239,6,286,87
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,361,8,404,87
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,239,90,284,189
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,218,276,269,389
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,184,326,244,443
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,284,405,342,509
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,458,365,510,492
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,407,281,447,379
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,421,317,471,426
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,456,57,504,148
012420_coronoa_masks_web_jpg.rf.2a68535186ed3f7d4dfcca243f033d60.jpg,512,512,mask,340,133,395,237
PRI_129079114_1580299603_195_jpg.rf.2b61602950fd697eba53a7a88d03c508.jpg,512,512,mask,67,105,233,396
PRI_129079114_1580299603_195_jpg.rf.2b61602950fd697eba53a7a88d03c508.jpg,512,512,mask,222,1,456,377
r1000019q689461s9r0_jpg.rf.1ba63ed07675f447f7046791a505c8e3.jpg,512,512,mask,10,44,224,217
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,no-mask,145,228,163,259
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,477,256,510,359
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,no-mask,470,196,510,270
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,378,182,426,290
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,327,177,401,302
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,287,198,312,268
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,169,214,195,278
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,18,203,51,273
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,34,126,151,293
purchase-reauisition-5de4d0f99c77d_jpg.rf.2b6b73259989a90d1e0bcd23532142c8.jpg,512,512,mask,170,53,309,304
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,no-mask,270,11,316,94
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,no-mask,244,34,299,130
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,461,74,511,171
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,401,3,450,88
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,375,144,438,249
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,319,0,372,65
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,2,201,120,449
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,85,1,139,85
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,132,0,189,94
-1x-1_jpg.rf.22b305fece3a347760bb3c41d38c233b.jpg,512,512,mask,211,117,274,236
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,480,73,511,152
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,4,186,24,250
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,5,111,36,170
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,119,168,155,224
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,7,157,52,234
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,155,151,200,239
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,33,33,139,201
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,285,3,371,87
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.32a9dd57937ffe2a3eae61dcdc49dae7.jpg,512,512,mask,480,131,511,224
r1p00017o80q34s9781_jpg.rf.10dacf094c6c884816908a85c389c8a1.jpg,512,512,no-mask,66,81,188,193
r1p00017o80q34s9781_jpg.rf.10dacf094c6c884816908a85c389c8a1.jpg,512,512,mask,405,0,511,252
101d6660a8974050b613dd2e6bd59390_jpg.rf.2e9ada3ab4f6d92fa4401a8ddecaea9d.jpg,512,512,mask,0,146,64,295
101d6660a8974050b613dd2e6bd59390_jpg.rf.2e9ada3ab4f6d92fa4401a8ddecaea9d.jpg,512,512,mask,186,61,268,211
101d6660a8974050b613dd2e6bd59390_jpg.rf.2e9ada3ab4f6d92fa4401a8ddecaea9d.jpg,512,512,mask,242,175,326,318
101d6660a8974050b613dd2e6bd59390_jpg.rf.2e9ada3ab4f6d92fa4401a8ddecaea9d.jpg,512,512,mask,414,141,509,290
US-expands-coronavirus-screenings-United-suspends-some-flights-to-China_jpg.rf.1e8e72c350c01e8d7a59c1fcad23e825.jpg,512,512,no-mask,259,0,391,169
US-expands-coronavirus-screenings-United-suspends-some-flights-to-China_jpg.rf.1e8e72c350c01e8d7a59c1fcad23e825.jpg,512,512,mask,91,0,263,181
135e-huxwryw6451820_jpg.rf.380a3f300e8892764c199defe8ad0651.jpg,512,512,mask,0,0,496,392
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,no-mask,271,0,318,74
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,no-mask,243,10,298,111
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,467,58,511,159
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,407,0,457,71
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,373,128,437,237
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,322,0,376,44
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,0,179,100,438
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,77,0,136,62
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,127,0,186,71
-1x-1_jpg.rf.3068b9e8b2ad2a07aa26f023a5fda39f.jpg,512,512,mask,204,96,268,220
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,mask,103,261,132,312
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,no-mask,73,225,108,279
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,no-mask,4,231,54,299
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,mask,189,96,239,185
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,mask,276,85,347,184
soo-1-_jpg.rf.37c0e007500e5dfaf6a4f24fda6e3e63.jpg,512,512,mask,370,94,432,195
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,313,120,333,156
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,500,119,509,169
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,239,127,255,164
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,466,158,509,231
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,437,135,455,174
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,349,108,370,150
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,292,160,335,242
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,434,210,489,294
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,361,114,430,237
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,114,133,140,184
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,76,162,120,248
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,138,157,182,237
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,249,123,298,235
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,188,212,259,350
1580173904-0001oc33f_jpg.rf.10108966faab0de37dfc3160054aed22.jpg,512,512,mask,0,134,49,397
012106_jpg_1140x855_jpg.rf.2b6ca99c7fa77b20ab7ee6af105fc76b.jpg,512,512,mask,259,0,500,308
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.3ca6ad09308f349441cdb195f09c97d4.jpg,512,512,mask,0,24,161,276
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.3ca6ad09308f349441cdb195f09c97d4.jpg,512,512,mask,344,0,511,243
TB2R28UvUOWBKNjSZKzXXXfWFXa_--1116877752_jpg.rf.362884336b456484d0539fa2a49f4dee.jpg,512,512,mask,0,22,236,318
TB2R28UvUOWBKNjSZKzXXXfWFXa_--1116877752_jpg.rf.362884336b456484d0539fa2a49f4dee.jpg,512,512,mask,264,0,511,247
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,no-mask,89,38,149,152
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,no-mask,348,66,398,167
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,414,121,486,272
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,261,94,322,233
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,0,129,37,250
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,163,58,204,130
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,195,107,257,223
000b7b75-1600_jpg.rf.384a54284fbed13bf71767a02630cc1d.jpg,512,512,mask,57,114,140,279
phppaNXxb_jpg.rf.3e4df6e538a9a0562a681c502cc1b9c2.jpg,512,512,no-mask,22,131,90,243
phppaNXxb_jpg.rf.3e4df6e538a9a0562a681c502cc1b9c2.jpg,512,512,no-mask,318,84,390,221
phppaNXxb_jpg.rf.3e4df6e538a9a0562a681c502cc1b9c2.jpg,512,512,mask,105,70,185,224
phppaNXxb_jpg.rf.3e4df6e538a9a0562a681c502cc1b9c2.jpg,512,512,mask,196,27,267,167
phppaNXxb_jpg.rf.3e4df6e538a9a0562a681c502cc1b9c2.jpg,512,512,mask,257,102,345,265
